frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,laneId,precedingId,precedingX,precedingY,precedingXVelocity,precedingYVelocity,precedingXAcceleration,precedingYAcceleration
159,1,129.8783112,2.086598635,3.94,1.72,13.774118142962479,-0.6346777310100161,0.9886553986731883,0.19965713456159273,-999,-999,-999,-999,-999,-999,-999,-999
160,1,130.1541138,2.099404097,3.94,1.72,13.796347750870705,-0.630392678123937,1.1114803954113128,0.2142526443039583,-999,-999,-999,-999,-999,-999,-999,-999
161,1,130.4303589,2.112095118,3.94,1.72,13.818651857568524,-0.6257179377583392,1.115205334890934,0.23373701827988924,-999,-999,-999,-999,-999,-999,-999,-999
162,1,130.7070465,2.124754906,3.94,1.72,13.839013494102453,-0.6214179590467236,1.0180818266964486,0.2149989355807791,-999,-999,-999,-999,-999,-999,-999,-999
163,1,130.9840851,2.137361765,3.94,1.72,13.858397236917671,-0.6173846787390586,0.9691871407609298,0.20166401538325163,-999,-999,-999,-999,-999,-999,-999,-999
164,1,131.2615814,2.149873734,3.94,1.72,13.881501173670866,-0.6134059486336758,1.1551968376597443,0.1989365052691372,-999,-999,-999,-999,-999,-999,-999,-999
165,1,131.5395966,2.162269115,3.94,1.72,13.90702071220621,-0.6091306426632976,1.275976926767175,0.2137652985189087,-999,-999,-999,-999,-999,-999,-999,-999
166,1,131.8179626,2.174544334,3.94,1.72,13.919250324474591,-0.6038948039991202,0.6114806134190687,0.2617919332088714,-999,-999,-999,-999,-999,-999,-999,-999
167,1,132.0962219,2.186721563,3.94,1.72,13.907206633373445,-0.597672778148572,-0.6021845550573168,0.31110129252741037,-999,-999,-999,-999,-999,-999,-999,-999
168,1,132.3738861,2.198717117,3.94,1.72,13.876845638854828,-0.5901183652255558,-1.5180497259308368,0.3777206461508087,-999,-999,-999,-999,-999,-999,-999,-999
169,1,132.6508179,2.210443258,3.94,1.72,13.839087307224489,-0.5808625407585118,-1.8879165815169685,0.46279122335219913,-999,-999,-999,-999,-999,-999,-999,-999
170,1,132.9268951,2.221857071,3.94,1.72,13.794870894492005,-0.5695854469105927,-2.2108206366241667,0.5638546923959598,-999,-999,-999,-999,-999,-999,-999,-999
171,1,133.2019653,2.232972383,3.94,1.72,13.744592862600948,-0.55654657059975,-2.5139015945528698,0.6519438155421331,-999,-999,-999,-999,-999,-999,-999,-999
172,1,133.4761353,2.244007111,3.94,1.72,13.70629204501052,-0.5447440315773135,-1.9150408795214346,0.5901269511218221,-999,-999,-999,-999,-999,-999,-999,-999
173,1,133.7497101,2.254937649,3.94,1.72,13.673304844148069,-0.5337828393923224,-1.6493600431225275,0.5480596092495571,-999,-999,-999,-999,-999,-999,-999,-999
174,1,134.0225067,2.265657663,3.94,1.72,13.633256994547375,-0.5223435482341956,-2.002392480034665,0.5719645579063404,-999,-999,-999,-999,-999,-999,-999,-999
175,1,134.294426,2.276110411,3.94,1.72,13.587553076764644,-0.5100109886627551,-2.28519588913656,0.6166279785720263,-999,-999,-999,-999,-999,-999,-999,-999
176,1,134.5652924,2.286295652,3.94,1.72,13.533394949118632,-0.49680428971845236,-2.7079063823006067,0.6603349472151354,-999,-999,-999,-999,-999,-999,-999,-999
177,1,134.8351822,2.296380281,3.94,1.72,13.491764522269609,-0.4851877797703355,-2.0815213424511647,0.580825497405843,-999,-999,-999,-999,-999,-999,-999,-999
178,1,135.104454,2.306344748,3.94,1.72,13.45763309699031,-0.47478089622668784,-1.7065712639649178,0.520344177182383,-999,-999,-999,-999,-999,-999,-999,-999
179,1,135.3729401,2.316099405,3.94,1.72,13.416253776064076,-0.4642918712709971,-2.0689660463117043,0.5244512477845381,-999,-999,-999,-999,-999,-999,-999,-999
180,1,135.6405182,2.325596094,3.94,1.72,13.370229485811073,-0.4533519897644095,-2.3012145126501515,0.5469940753293795,-999,-999,-999,-999,-999,-999,-999,-999
181,1,135.907074,2.334838867,3.94,1.72,13.317570730869441,-0.44194412537827754,-2.6329377470815984,0.5703932193065975,-999,-999,-999,-999,-999,-999,-999,-999
182,1,136.1727142,2.343965292,3.94,1.72,13.278071018657341,-0.43201701326181735,-1.9749856106050068,0.4963556058230095,-999,-999,-999,-999,-999,-999,-999,-999
183,1,136.4377441,2.352960825,3.94,1.72,13.245356569320666,-0.42315590096603806,-1.6357224668337444,0.4430556147889647,-999,-999,-999,-999,-999,-999,-999,-999
184,1,136.7020416,2.36175561,3.94,1.72,13.207332322239504,-0.4143220012519026,-1.901212354058135,0.44169498570677257,-999,-999,-999,-999,-999,-999,-999,-999
185,1,136.9655151,2.370310545,3.94,1.72,13.16444606905013,-0.40510880398950694,-2.144312659468639,0.46065986311978335,-999,-999,-999,-999,-999,-999,-999,-999
186,1,137.2280426,2.378632069,3.94,1.72,13.11671257126941,-0.39554916166471393,-2.3866748890360334,0.47798211623965026,-999,-999,-999,-999,-999,-999,-999,-999
187,1,137.4897537,2.386843681,3.94,1.72,13.080664828254417,-0.38723765466794474,-1.8023871507496736,0.41557534983845956,-999,-999,-999,-999,-999,-999,-999,-999
188,1,137.7508698,2.394935369,3.94,1.72,13.048844058802755,-0.37979851849004104,-1.5910384725830617,0.37195680889518523,-999,-999,-999,-999,-999,-999,-999,-999
189,1,138.0112762,2.402850866,3.94,1.72,13.01204663865957,-0.3724292368804577,-1.8398710071592994,0.3684640804791667,-999,-999,-999,-999,-999,-999,-999,-999
190,1,138.2708969,2.410557032,3.94,1.72,12.971795349615482,-0.36479112665337365,-2.0125644522043906,0.3819055113542025,-999,-999,-999,-999,-999,-999,-999,-999
191,1,138.5296478,2.418060541,3.94,1.72,12.927809655304376,-0.35689046382672485,-2.199284715555283,0.3950331413324404,-999,-999,-999,-999,-999,-999,-999,-999
192,1,138.7875977,2.42546463,3.94,1.72,12.892337848987777,-0.34996691466367486,-1.7735903158299315,0.34617745815249956,-999,-999,-999,-999,-999,-999,-999,-999
193,1,139.0449677,2.432760477,3.94,1.72,12.861481853135077,-0.34376153221544475,-1.54279979263503,0.31026912241150506,-999,-999,-999,-999,-999,-999,-999,-999
194,1,139.3016891,2.439902067,3.94,1.72,12.827689007096422,-0.337627818669195,-1.6896423019327145,0.30668567731248764,-999,-999,-999,-999,-999,-999,-999,-999
195,1,139.5576935,2.446885824,3.94,1.72,12.792205096711655,-0.33149160107707193,-1.7741955192383863,0.3068108796061536,-999,-999,-999,-999,-999,-999,-999,-999
196,1,139.8129654,2.453696251,3.94,1.72,12.753553151511298,-0.325120006004246,-1.9325972600178432,0.318579753641296,-999,-999,-999,-999,-999,-999,-999,-999
197,1,140.0674667,2.460376501,3.94,1.72,12.720149646408464,-0.3190618224152933,-1.6701752551417037,0.30290917944763573,-999,-999,-999,-999,-999,-999,-999,-999
198,1,140.3213959,2.466922045,3.94,1.72,12.688896368146098,-0.313145000334374,-1.5626639131182785,0.29584110404596575,-999,-999,-999,-999,-999,-999,-999,-999
199,1,140.5746841,2.473314285,3.94,1.72,12.656513198521106,-0.30708449183258646,-1.6191584812496274,0.303025425089376,-999,-999,-999,-999,-999,-999,-999,-999
200,1,140.8272781,2.479556084,3.94,1.72,12.620398965676827,-0.3008140670512096,-1.8057116422139252,0.31352123906884244,-999,-999,-999,-999,-999,-999,-999,-999
201,1,141.0791016,2.485661983,3.94,1.72,12.581542166330133,-0.29449700591447586,-1.9428399673347307,0.3158530568366874,-999,-999,-999,-999,-999,-999,-999,-999
202,1,141.3301926,2.491679668,3.94,1.72,12.549398136597246,-0.28877557162342404,-1.6072014866443496,0.28607171455259095,-999,-999,-999,-999,-999,-999,-999,-999
203,1,141.5807343,2.497597933,3.94,1.72,12.520383165457622,-0.2834239947147719,-1.4507485569811962,0.2675788454326061,-999,-999,-999,-999,-999,-999,-999,-999
204,1,141.830658,2.503387928,3.94,1.72,12.488040604871275,-0.2780201242511371,-1.6171280293173496,0.2701935231817415,-999,-999,-999,-999,-999,-999,-999,-999
205,1,142.0799103,2.509050846,3.94,1.72,12.454468327232062,-0.272606983830924,-1.6786138819606222,0.2706570210106535,-999,-999,-999,-999,-999,-999,-999,-999
206,1,142.3284378,2.514593601,3.94,1.72,12.417306392326564,-0.26716830794220703,-1.8580967452749064,0.27193379443584964,-999,-999,-999,-999,-999,-999,-999,-999
207,1,142.5762939,2.520057201,3.94,1.72,12.387359916207641,-0.2622663939967195,-1.497323805946138,0.24509569727437508,-999,-999,-999,-999,-999,-999,-999,-999
208,1,142.823616,2.52543211,3.94,1.72,12.358880551368642,-0.2576725274056004,-1.4239682419499466,0.229693329555955,-999,-999,-999,-999,-999,-999,-999,-999
209,1,143.070343,2.530694008,3.94,1.72,12.328686870591003,-0.25306848049285274,-1.5096840388819643,0.23020234563738418,-999,-999,-999,-999,-999,-999,-999,-999
210,1,143.3164368,2.535845041,3.94,1.72,12.296110157266122,-0.24842926176666408,-1.6288356662440329,0.23196093630943326,-999,-999,-999,-999,-999,-999,-999,-999
211,1,143.5617828,2.540890217,3.94,1.72,12.259296344320434,-0.24374649369080464,-1.8406906472844042,0.23413840379297168,-999,-999,-999,-999,-999,-999,-999,-999
212,1,143.8064957,2.545866013,3.94,1.72,12.229885712445904,-0.23955806736791185,-1.4705315937264984,0.20942131614463955,-999,-999,-999,-999,-999,-999,-999,-999
213,1,144.0506973,2.550766468,3.94,1.72,12.203718808644677,-0.23567068864465182,-1.3083451900613774,0.1943689361630016,-999,-999,-999,-999,-999,-999,-999,-999
214,1,144.2943344,2.555570841,3.94,1.72,12.174290595481798,-0.23176817166173325,-1.4714106581439346,0.19512584914592873,-999,-999,-999,-999,-999,-999,-999,-999
215,1,144.5373688,2.560279131,3.94,1.72,12.143854802261712,-0.2278499649483176,-1.5217896610042914,0.19591033567078198,-999,-999,-999,-999,-999,-999,-999,-999
216,1,144.7797394,2.56489706,3.94,1.72,12.110653221745139,-0.2239167549432512,-1.6600790258286757,0.1966605002533206,-999,-999,-999,-999,-999,-999,-999,-999
217,1,145.0215302,2.569456816,3.94,1.72,12.084210321474226,-0.22039525766811516,-1.3221450135456614,0.17607486375680187,-999,-999,-999,-999,-999,-999,-999,-999
218,1,145.2628555,2.573952436,3.94,1.72,12.059777794512284,-0.21711598686194483,-1.2216263480970824,0.1639635403085163,-999,-999,-999,-999,-999,-999,-999,-999
219,1,145.5036621,2.578367233,3.94,1.72,12.03347208488569,-0.2138405897651698,-1.315285481329731,0.16376985483875228,-999,-999,-999,-999,-999,-999,-999,-999
220,1,145.7439117,2.582700014,3.94,1.72,12.006063149284289,-0.2105453151585154,-1.3704467800700115,0.16476373033271902,-999,-999,-999,-999,-999,-999,-999,-999
221,1,145.9835739,2.58695507,3.94,1.72,11.975870138193182,-0.2072210984351012,-1.509650554555364,0.16621083617071042,-999,-999,-999,-999,-999,-999,-999,-999
222,1,146.222702,2.591160297,3.94,1.72,11.951154876005887,-0.2042209990643553,-1.2357631093647292,0.15000496853729423,-999,-999,-999,-999,-999,-999,-999,-999
223,1,146.4613953,2.595320463,3.94,1.72,11.929134807756201,-0.20151854810522998,-1.1010034124843138,0.1351225479562665,-999,-999,-999,-999,-999,-999,-999,-999
224,1,146.6996231,2.599410772,3.94,1.72,11.904668870206132,-0.19879652926947294,-1.2232968775034436,0.13610094178785198,-999,-999,-999,-999,-999,-999,-999,-999
225,1,146.9373398,2.603427172,3.94,1.72,11.87934407416087,-0.1960255529669199,-1.2662398022631471,0.13854881512765232,-999,-999,-999,-999,-999,-999,-999,-999
226,1,147.1745071,2.60737443,3.94,1.72,11.85177210497458,-0.19319007775579472,-1.3785984593144285,0.14177376055625884,-999,-999,-999,-999,-999,-999,-999,-999
227,1,147.4111633,2.611279011,3.94,1.72,11.827757113241788,-0.1906056873435153,-1.200749586639649,0.12921952061397124,-999,-999,-999,-999,-999,-999,-999,-999
228,1,147.6473846,2.615135908,3.94,1.72,11.804991938415078,-0.18817592658180607,-1.1382587413354628,0.12148803808546133,-999,-999,-999,-999,-999,-999,-999,-999
229,1,147.8831253,2.618932247,3.94,1.72,11.780443796818606,-0.18571974350229342,-1.227407079823628,0.12280915397563236,-999,-999,-999,-999,-999,-999,-999,-999
230,1,148.1183548,2.622666359,3.94,1.72,11.754391618366778,-0.1832174202065083,-1.302608922591375,0.12511616478925597,-999,-999,-999,-999,-999,-999,-999,-999
231,1,148.3530273,2.626340866,3.94,1.72,11.726990158463682,-0.18067859257294958,-1.370072995154814,0.12694138167793634,-999,-999,-999,-999,-999,-999,-999,-999
232,1,148.5873337,2.629981279,3.94,1.72,11.716742695443594,-0.17857315191504122,-0.5123731510043861,0.10527203289541764,-999,-999,-999,-999,-999,-999,-999,-999
233,1,148.8215714,2.633587122,3.94,1.72,11.70475305432057,-0.17656957246630403,-0.5994820561512348,0.10017897243685958,-999,-999,-999,-999,-999,-999,-999,-999
234,1,149.0553436,2.637140989,3.94,1.72,11.681806161769286,-0.1744123709339199,-1.147344627564184,0.10786007661920671,-999,-999,-999,-999,-999,-999,-999,-999
235,1,149.28862,2.640640259,3.94,1.72,11.657753951547244,-0.17221491002796366,-1.2026105111020868,0.10987304529781194,-999,-999,-999,-999,-999,-999,-999,-999
236,1,149.5213623,2.644087553,3.94,1.72,11.631399716846111,-0.16997280869924983,-1.317711735056637,0.11210506643569151,-999,-999,-999,-999,-999,-999,-999,-999
237,1,149.7537766,2.647504807,3.94,1.72,11.621965757487123,-0.16811989199491623,-0.47169796794941377,0.09264583521668007,-999,-999,-999,-999,-999,-999,-999,-999
238,1,149.9862671,2.650893211,3.94,1.72,11.623922588283035,-0.16653194117683726,0.09784153979559562,0.07939754090394852,-999,-999,-999,-999,-999,-999,-999,-999
239,1,150.2186584,2.654239178,3.94,1.72,11.613064443977303,-0.16476782974954554,-0.5429072152866254,0.08820557136458573,-999,-999,-999,-999,-999,-999,-999,-999
240,1,150.4506149,2.657536507,3.94,1.72,11.591507930489424,-0.16281937068343175,-1.0778256743939174,0.09742295330568973,-999,-999,-999,-999,-999,-999,-999,-999
241,1,150.6820755,2.660786629,3.94,1.72,11.567065861360811,-0.16079992925937903,-1.2221034564306343,0.10097207120263602,-999,-999,-999,-999,-999,-999,-999,-999
242,1,150.9132156,2.66401124,3.94,1.72,11.558480366009752,-0.15912885532664076,-0.42927476755298954,0.08355369663691353,-999,-999,-999,-999,-999,-999,-999,-999
243,1,151.1444321,2.66721034,3.94,1.72,11.560483662812084,-0.15770299799884066,0.1001648401166122,0.07129286639000476,-999,-999,-999,-999,-999,-999,-999,-999
244,1,151.3756866,2.670374155,3.94,1.72,11.562700060719,-0.15626720564306318,0.11081989534575953,0.0717896177888741,-999,-999,-999,-999,-999,-999,-999,-999
245,1,151.6068878,2.673498392,3.94,1.72,11.554516869646081,-0.1546731478197499,-0.4091595536459103,0.07970289116566442,-999,-999,-999,-999,-999,-999,-999,-999
246,1,151.8377228,2.676582098,3.94,1.72,11.536074430232487,-0.15290831507727143,-0.9221219706796902,0.08824163712392308,-999,-999,-999,-999,-999,-999,-999,-999
247,1,152.0682831,2.679643154,3.94,1.72,11.528940582422335,-0.15140115866359183,-0.35669239050761803,0.07535782068398,-999,-999,-999,-999,-999,-999,-999,-999
248,1,152.2989044,2.682681322,3.94,1.72,11.531210383705885,-0.15009794964842485,0.11349006417749052,0.06516045075834892,-999,-999,-999,-999,-999,-999,-999,-999
249,1,152.5295792,2.685687304,3.94,1.72,11.533456159020874,-0.14878776154762982,0.11228876574946867,0.06550940503975144,-999,-999,-999,-999,-999,-999,-999,-999
250,1,152.7602921,2.688658476,3.94,1.72,11.535706777827333,-0.1474463931550477,0.1125309403229302,0.06706841962910576,-999,-999,-999,-999,-999,-999,-999,-999
251,1,152.9909286,2.691594839,3.94,1.72,11.52675826719985,-0.14593197957924592,-0.44742553137409047,0.07572067879008937,-999,-999,-999,-999,-999,-999,-999,-999
252,1,153.2214127,2.694512367,3.94,1.72,11.527935957751078,-0.14463882585481497,0.05888452756135365,0.06465768622154755,-999,-999,-999,-999,-999,-999,-999,-999
253,1,153.4521179,2.69741106,3.94,1.72,11.534686245494425,-0.1434884357145751,0.33751438716738136,0.05751950701199382,-999,-999,-999,-999,-999,-999,-999,-999
254,1,153.682869,2.700279713,3.94,1.72,11.537006081712809,-0.14227581387412333,0.11599181091916932,0.06063109202258804,-999,-999,-999,-999,-999,-999,-999,-999
255,1,153.9136581,2.70311594,3.94,1.72,11.539261346313623,-0.14101273056594021,0.11276323004070221,0.0631541654091558,-999,-999,-999,-999,-999,-999,-999,-999
256,1,154.1444626,2.705921173,3.94,1.72,11.539886374245874,-0.13969867143722653,0.03125139661257492,0.06570295643568425,-999,-999,-999,-999,-999,-999,-999,-999
257,1,154.3753586,2.708711863,3.94,1.72,11.547722047305767,-0.13856321659618576,0.39178365299461504,0.05677274205203864,-999,-999,-999,-999,-999,-999,-999,-999
258,1,154.6064453,2.711484909,3.94,1.72,11.554173002029776,-0.1374773212197335,0.3225477362004625,0.05429476882261308,-999,-999,-999,-999,-999,-999,-999,-999
259,1,154.8375702,2.714229345,3.94,1.72,11.556480203848956,-0.13631662366857095,0.11536009095900468,0.05803487755812742,-999,-999,-999,-999,-999,-999,-999,-999
260,1,155.0687408,2.716943264,3.94,1.72,11.558725435125192,-0.13511779479197597,0.11226156381178853,0.05994144382974881,-999,-999,-999,-999,-999,-999,-999,-999
261,1,155.2998276,2.719626665,3.94,1.72,11.54977713200719,-0.1337457442500076,-0.4474151559000994,0.06860252709841863,-999,-999,-999,-999,-999,-999,-999,-999
262,1,155.5307159,2.722293377,3.94,1.72,11.547012532111776,-0.1325327181558047,-0.13822999477071107,0.06065130471014507,-999,-999,-999,-999,-999,-999,-999,-999
263,1,155.7617188,2.724942446,3.94,1.72,11.550698947549154,-0.1314551701195959,0.18432077186893991,0.05387740181043987,-999,-999,-999,-999,-999,-999,-999,-999
264,1,155.992775,2.727564573,3.94,1.72,11.552968300542178,-0.1303362974450941,0.11346764965116662,0.055943633725090425,-999,-999,-999,-999,-999,-999,-999,-999
265,1,156.2238541,2.730157375,3.94,1.72,11.554393948285814,-0.12915831497869712,0.07128238718179247,0.058899123319848534,-999,-999,-999,-999,-999,-999,-999,-999
266,1,156.4548264,2.732720613,3.94,1.72,11.54399257364972,-0.12782445374869844,-0.5200687318046349,0.06669306149993393,-999,-999,-999,-999,-999,-999,-999,-999
267,1,156.6855698,2.735267878,3.94,1.72,11.53937750669338,-0.12662385570903922,-0.2307533478170143,0.060029901982960876,-999,-999,-999,-999,-999,-999,-999,-999
268,1,156.9164047,2.737798214,3.94,1.72,11.542524377494933,-0.12557007400557185,0.15734354007763685,0.052689085173368566,-999,-999,-999,-999,-999,-999,-999,-999
269,1,157.1472855,2.74030304,3.94,1.72,11.544778946621534,-0.1244937813596692,0.1127284563300357,0.053814632295132864,-999,-999,-999,-999,-999,-999,-999,-999
270,1,157.378212,2.742780209,3.94,1.72,11.547022186104332,-0.12337388771338495,0.11216197413990159,0.05599468231421226,-999,-999,-999,-999,-999,-999,-999,-999
271,1,157.6090698,2.745229721,3.94,1.72,11.538884883898584,-0.12211292678654592,-0.40686511028740213,0.06304804634195138,-999,-999,-999,-999,-999,-999,-999,-999
272,1,157.8397141,2.747663498,3.94,1.72,11.534469567263722,-0.12096637075614683,-0.22076583174310827,0.057327801519954646,-999,-999,-999,-999,-999,-999,-999,-999
273,1,158.0704422,2.750081182,3.94,1.72,11.536923897248332,-0.11995350080236379,0.12271649923052408,0.05064349768915191,-999,-999,-999,-999,-999,-999,-999,-999
274,1,158.3012161,2.75247407,3.94,1.72,11.539177689032682,-0.11891968231359608,0.11268958921748506,0.05169092443838563,-999,-999,-999,-999,-999,-999,-999,-999
275,1,158.5320358,2.754840255,3.94,1.72,11.541423058058387,-0.1178423358807288,0.11226845128522456,0.05386732164336383,-999,-999,-999,-999,-999,-999,-999,-999
276,1,158.762764,2.757179737,3.94,1.72,11.532452288856625,-0.11662653363932647,-0.4485384600880771,0.06079011207011653,-999,-999,-999,-999,-999,-999,-999,-999
277,1,158.9933319,2.759504795,3.94,1.72,11.532424346789139,-0.1155696355307979,-0.0013971033743231942,0.05284490542642878,-999,-999,-999,-999,-999,-999,-999,-999
278,1,159.2240829,2.76181519,3.94,1.72,11.538020000354702,-0.11463003087773968,0.27978267827819536,0.046980232652910764,-999,-999,-999,-999,-999,-999,-999,-999
279,1,159.4548798,2.764101982,3.94,1.72,11.54032644860918,-0.11363863612853005,0.11532241272389498,0.04956973746048157,-999,-999,-999,-999,-999,-999,-999,-999
280,1,159.6857147,2.766362906,3.94,1.72,11.542572834624503,-0.11261549919464256,0.11231930076611718,0.05115684669437445,-999,-999,-999,-999,-999,-999,-999,-999
281,1,159.9164734,2.76859808,3.94,1.72,11.53359841027138,-0.1114466438734955,-0.4487212176560895,0.058442766057353185,-999,-999,-999,-999,-999,-999,-999,-999
282,1,160.147049,2.770819545,3.94,1.72,11.533713985256947,-0.11043403794584636,0.005778749278295692,0.05063029638245689,-999,-999,-999,-999,-999,-999,-999,-999
283,1,160.3778534,2.773027182,3.94,1.72,11.540225138626461,-0.1095374055246956,0.32555766847570666,0.044831621057538074,-999,-999,-999,-999,-999,-999,-999,-999
284,1,160.6086731,2.775211811,3.94,1.72,11.541720130242679,-0.1085802039382357,0.07474958081088445,0.047860079322994964,-999,-999,-999,-999,-999,-999,-999,-999
285,1,160.8395233,2.777371287,3.94,1.72,11.543147469216015,-0.10758523792463967,0.0713669486668067,0.04974830067980135,-999,-999,-999,-999,-999,-999,-999,-999
286,1,161.0702972,2.779506087,3.94,1.72,11.534154110243836,-0.10646308119731751,-0.4496679486089228,0.056107836366108,-999,-999,-999,-999,-999,-999,-999,-999
287,1,161.3008423,2.781627536,3.94,1.72,11.529077637804642,-0.10543975562660135,-0.25382362195971453,0.05116627853580802,-999,-999,-999,-999,-999,-999,-999,-999
288,1,161.5314484,2.783734322,3.94,1.72,11.53119998825036,-0.10453780407956052,0.10611752228593119,0.04509757735204137,-999,-999,-999,-999,-999,-999,-999,-999
289,1,161.7621002,2.785819054,3.94,1.72,11.533442008817834,-0.10361816964053737,0.11210102837369007,0.045981721951157684,-999,-999,-999,-999,-999,-999,-999,-999
290,1,161.9927979,2.787879944,3.94,1.72,11.535688864148598,-0.1026613316578838,0.11234276653819819,0.047841899132678584,-999,-999,-999,-999,-999,-999,-999,-999
291,1,162.2235107,2.789917707,3.94,1.72,11.536308309918434,-0.10166519508253412,0.030972288491781796,0.04980682876748396,-999,-999,-999,-999,-999,-999,-999,-999
292,1,162.4543152,2.791944981,3.94,1.72,11.543143746390937,-0.10078467544655939,0.3417718236251588,0.044025981798736374,-999,-999,-999,-999,-999,-999,-999,-999
293,1,162.6852875,2.793959141,3.94,1.72,11.548847139224954,-0.09994862054335989,0.28516964170082204,0.0418027451599752,-999,-999,-999,-999,-999,-999,-999,-999
294,1,162.9162827,2.795951962,3.94,1.72,11.550325295430838,-0.0990569901899415,0.07390781029421589,0.04458151767091911,-999,-999,-999,-999,-999,-999,-999,-999
295,1,163.1473007,2.797921538,3.94,1.72,11.551748166177633,-0.09813389523181076,0.07114353733976841,0.046154747906537036,-999,-999,-999,-999,-999,-999,-999,-999
296,1,163.3782425,2.799867988,3.94,1.72,11.542765450102575,-0.09709227601238882,-0.4491358037529203,0.05208096097109732,-999,-999,-999,-999,-999,-999,-999,-999
297,1,163.6090164,2.801802397,3.94,1.72,11.543172734147422,-0.09618568980548872,0.02036420224236224,0.04532931034500476,-999,-999,-999,-999,-999,-999,-999,-999
298,1,163.8399963,2.80372417,3.94,1.72,11.54934721413775,-0.09537586885174318,0.3087239995164026,0.04049104768727718,-999,-999,-999,-999,-999,-999,-999,-999
299,1,164.071022,2.805625558,3.94,1.72,11.55164482808782,-0.09452108667426941,0.11488069750349439,0.04273910887368851,-999,-999,-999,-999,-999,-999,-999,-999
300,1,164.3020859,2.807504654,3.94,1.72,11.553884339910892,-0.09362856988935053,0.11197559115361244,0.044625839245943794,-999,-999,-999,-999,-999,-999,-999,-999
301,1,164.5330658,2.809361458,3.94,1.72,11.544917790378637,-0.09261501701100015,-0.4483274766127643,0.05067764391751897,-999,-999,-999,-999,-999,-999,-999,-999
302,1,164.7638626,2.811206341,3.94,1.72,11.544329159902187,-0.09173094196081034,-0.029431523822509575,0.044203752509490435,-999,-999,-999,-999,-999,-999,-999,-999
303,1,164.9948578,2.813039064,3.94,1.72,11.550376787174242,-0.09094225771057173,0.30238136360276613,0.039434212511930966,-999,-999,-999,-999,-999,-999,-999,-999
304,1,165.2258911,2.814851999,3.94,1.72,11.552670750922088,-0.09011111119726954,0.11469818739229254,0.04155732566510917,-999,-999,-999,-999,-999,-999,-999,-999
305,1,165.456955,2.816643238,3.94,1.72,11.554092008624679,-0.08924211504964372,0.07106288512952474,0.043449807381291256,-999,-999,-999,-999,-999,-999,-999,-999
306,1,165.6879501,2.8184129,3.94,1.72,11.545938216161671,-0.0882689162945672,-0.4076896231503646,0.04865993775382549,-999,-999,-999,-999,-999,-999,-999,-999
307,1,165.9187927,2.820171356,3.94,1.72,11.546012187662011,-0.08741461177095121,0.00369857501700821,0.0427152261807999,-999,-999,-999,-999,-999,-999,-999,-999
308,1,166.1498184,2.821917892,3.94,1.72,11.551976877372388,-0.08664753934788849,0.29823448551882237,0.03835362115313587,-999,-999,-999,-999,-999,-999,-999,-999
309,1,166.3808823,2.823645353,3.94,1.72,11.554265249261832,-0.08583999513584743,0.1144185944721876,0.04037721060205293,-999,-999,-999,-999,-999,-999,-999,-999
310,1,166.6119919,2.825351834,3.94,1.72,11.556502087202679,-0.08500712926038846,0.11184189704236402,0.041643293772948564,-999,-999,-999,-999,-999,-999,-999,-999
311,1,166.8430557,2.827037692,3.94,1.72,11.549201976740044,-0.08406757155360679,-0.36500552313176726,0.046977885339083425,-999,-999,-999,-999,-999,-999,-999,-999
312,1,167.0738983,2.828712463,3.94,1.72,11.544115139764893,-0.08320656269792633,-0.2543418487575444,0.04305044278402337,-999,-999,-999,-999,-999,-999,-999,-999
313,1,167.3048248,2.830374718,3.94,1.72,11.546912570614976,-0.08244560619880194,0.13987154250418854,0.03804782495621939,-999,-999,-999,-999,-999,-999,-999,-999
314,1,167.5357971,2.832018495,3.94,1.72,11.549154379259864,-0.08165572991001337,0.11209043224438275,0.039493814439428565,-999,-999,-999,-999,-999,-999,-999,-999
315,1,167.7668152,2.833642006,3.94,1.72,11.551390363236246,-0.08084704075451093,0.11179919881909584,0.040434457775121585,-999,-999,-999,-999,-999,-999,-999,-999
316,1,167.9977417,2.835245132,3.94,1.72,11.542426902225042,-0.07992970983887629,-0.44817305056019663,0.04586654578173227,-999,-999,-999,-999,-999,-999,-999,-999
317,1,168.228508,2.836837888,3.94,1.72,11.542695782859044,-0.07913229451415854,0.01344403170007169,0.03987076623588742,-999,-999,-999,-999,-999,-999,-999,-999
318,1,168.4594727,2.838419437,3.94,1.72,11.548800511672582,-0.07841751440431427,0.3052364406769037,0.03573900549221354,-999,-999,-999,-999,-999,-999,-999,-999
319,1,168.6904602,2.839982629,3.94,1.72,11.550278405140205,-0.07765235177781701,0.07389467338114741,0.03825813132486283,-999,-999,-999,-999,-999,-999,-999,-999
320,1,168.9214859,2.841526151,3.94,1.72,11.551696232989233,-0.07686198548149306,0.07089139245142206,0.03951831481619761,-999,-999,-999,-999,-999,-999,-999,-999
321,1,169.1524353,2.843050122,3.94,1.72,11.543535946335709,-0.07598375617724423,-0.4080143326762098,0.043911465212441436,-999,-999,-999,-999,-999,-999,-999,-999
322,1,169.3832245,2.844563961,3.94,1.72,11.543996280098938,-0.07521201235682234,0.023016688161447973,0.038587191021094425,-999,-999,-999,-999,-999,-999,-999,-999
