Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.736624,0.666227,0.596512,0.527168,3.388,3.355419,3.323672,3.291991,3.259536,3.225401,3.188711,3.148793,3.105311,3.058289,3.008113,2.955477,2.90123,2.846103,2.790539,2.73478,2.67898,2.623226,2.567549,2.511927,2.456305,2.400601,2.344718,2.288549,2.23195,2.174677,2.116321,2.056307,1.993996,1.928855,1.860581,1.789136,1.71467,1.637425,1.557739,1.476142,1.393389,1.3104,1.228026,1.146834,1.067126,0.988969,0.912144,0.836159,0.760328,0.683945
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3.188711,3.148793,3.105311,3.058289,3.008113,2.955477,2.90123,2.846103,2.790539,2.73478,2.67898,2.623226,2.567549,2.511927,2.456305,2.400601,2.344718,2.288549,2.23195,2.174677,2.116321,2.056307,1.993996,1.928855,1.860581,1.789136,1.71467,1.637425,1.557739,1.476142,1.393389,1.3104,1.228026,1.146834,1.067126,0.988969,0.912144,0.836159,0.760328,0.683945,0.606492,0.527741,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.67898,2.623226,2.567549,2.511927,2.456305,2.400601,2.344718,2.288549,2.23195,2.174677,2.116321,2.056307,1.993996,1.928855,1.860581,1.789136,1.71467,1.637425,1.557739,1.476142,1.393389,1.3104,1.228026,1.146834,1.067126,0.988969,0.912144,0.836159,0.760328,0.683945,0.606492,0.527741,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.116321,2.056307,1.993996,1.928855,1.860581,1.789136,1.71467,1.637425,1.557739,1.476142,1.393389,1.3104,1.228026,1.146834,1.067126,0.988969,0.912144,0.836159,0.760328,0.683945,0.606492,0.527741,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.393389,1.3104,1.228026,1.146834,1.067126,0.988969,0.912144,0.836159,0.760328,0.683945,0.606492,0.527741,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.606492,0.527741,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2.134666,2.0999,2.066578,2.034173,2.002375,1.97107,1.940292,1.910183,1.880917,1.852606,1.82519,1.798382,1.771676,1.744415,1.71591,1.685609,1.65325,1.618885,1.582752,1.545029,1.505696,1.464609,1.421706,1.377126,1.331121,1.283872,1.235395,1.185612,1.134536,1.082387,1.029503,0.976155,0.922423,0.868314,0.814019,0.76012,0.707497,0.657003,0.609175,0.56425,0.522322,10,10,10,10,10,10,10,10,10,3.402968,3.367477,3.332623,3.297181,3.260121,3.220789,3.179167,3.135938,3.091992,3.047959,3.00404,2.960078,2.915754,2.870751,2.824829,2.777876,2.729902,2.680941,2.63089,2.579437,2.526176,2.470768,2.413042,2.352972,2.29061,2.226048,2.159424,2.090959,2.021004,1.95003,1.878537,1.806942,1.735536,1.664592,1.593847,1.52537,1.460008,1.398509,1.341333,1.288679,1.240539,1.196711,1.156777,1.12009,1.085783,1.052824,1.020201,0.987322,0.954189,0.921003,1.497711,1.490785,1.48549,1.481313,1.477885,1.474999,1.472567,1.470538,1.468778,1.467008,1.464847,1.461895,1.457769,1.452056,1.444315,1.434208,1.421667,1.406947,1.390516,1.372807,1.354035,1.334234,1.313458,1.291882,1.269682,1.246821,1.222957,1.197565,1.170196,1.140698,1.109262,1.076317,1.042368,1.007896,0.973397,0.939503,0.906999,0.876669,0.849112,0.824738,0.80381,0.786451,0.772582,0.761814,0.753348,0.746014,0.738577,0.730289,0.721121,0.711336
1.82519,1.798382,1.771676,1.744415,1.71591,1.685609,1.65325,1.618885,1.582752,1.545029,1.505696,1.464609,1.421706,1.377126,1.331121,1.283872,1.235395,1.185612,1.134536,1.082387,1.029503,0.976155,0.922423,0.868314,0.814019,0.76012,0.707497,0.657003,0.609175,0.56425,0.522322,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3.00404,2.960078,2.915754,2.870751,2.824829,2.777876,2.729902,2.680941,2.63089,2.579437,2.526176,2.470768,2.413042,2.352972,2.29061,2.226048,2.159424,2.090959,2.021004,1.95003,1.878537,1.806942,1.735536,1.664592,1.593847,1.52537,1.460008,1.398509,1.341333,1.288679,1.240539,1.196711,1.156777,1.12009,1.085783,1.052824,1.020201,0.987322,0.954189,0.921003,0.887909,0.855065,0.822688,0.792609,0.764758,0.739997,0.719128,0.702632,0.690549,0.682592,1.464847,1.461895,1.457769,1.452056,1.444315,1.434208,1.421667,1.406947,1.390516,1.372807,1.354035,1.334234,1.313458,1.291882,1.269682,1.246821,1.222957,1.197565,1.170196,1.140698,1.109262,1.076317,1.042368,1.007896,0.973397,0.939503,0.906999,0.876669,0.849112,0.824738,0.80381,0.786451,0.772582,0.761814,0.753348,0.746014,0.738577,0.730289,0.721121,0.711336,0.701207,0.691071,0.68134,0.672478,0.665022,0.659645,0.657103,0.658042,0.662812,0.671418
1.505696,1.464609,1.421706,1.377126,1.331121,1.283872,1.235395,1.185612,1.134536,1.082387,1.029503,0.976155,0.922423,0.868314,0.814019,0.76012,0.707497,0.657003,0.609175,0.56425,0.522322,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.526176,2.470768,2.413042,2.352972,2.29061,2.226048,2.159424,2.090959,2.021004,1.95003,1.878537,1.806942,1.735536,1.664592,1.593847,1.52537,1.460008,1.398509,1.341333,1.288679,1.240539,1.196711,1.156777,1.12009,1.085783,1.052824,1.020201,0.987322,0.954189,0.921003,0.887909,0.855065,0.822688,0.792609,0.764758,0.739997,0.719128,0.702632,0.690549,0.682592,0.678316,0.677242,0.67886,0.682526,0.687388,0.692583,0.697529,0.701999,0.706054,0.709892,1.354035,1.334234,1.313458,1.291882,1.269682,1.246821,1.222957,1.197565,1.170196,1.140698,1.109262,1.076317,1.042368,1.007896,0.973397,0.939503,0.906999,0.876669,0.849112,0.824738,0.80381,0.786451,0.772582,0.761814,0.753348,0.746014,0.738577,0.730289,0.721121,0.711336,0.701207,0.691071,0.68134,0.672478,0.665022,0.659645,0.657103,0.658042,0.662812,0.671418,0.683545,0.69859,0.715712,0.733922,0.752227,0.769878,0.786531,0.802158,0.81696,0.831319
1.029503,0.976155,0.922423,0.868314,0.814019,0.76012,0.707497,0.657003,0.609175,0.56425,0.522322,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.878537,1.806942,1.735536,1.664592,1.593847,1.52537,1.460008,1.398509,1.341333,1.288679,1.240539,1.196711,1.156777,1.12009,1.085783,1.052824,1.020201,0.987322,0.954189,0.921003,0.887909,0.855065,0.822688,0.792609,0.764758,0.739997,0.719128,0.702632,0.690549,0.682592,0.678316,0.677242,0.67886,0.682526,0.687388,0.692583,0.697529,0.701999,0.706054,0.709892,0.713669,0.717492,0.721532,0.726058,0.731279,0.737155,0.743322,0.749242,0.754428,0.758628,1.109262,1.076317,1.042368,1.007896,0.973397,0.939503,0.906999,0.876669,0.849112,0.824738,0.80381,0.786451,0.772582,0.761814,0.753348,0.746014,0.738577,0.730289,0.721121,0.711336,0.701207,0.691071,0.68134,0.672478,0.665022,0.659645,0.657103,0.658042,0.662812,0.671418,0.683545,0.69859,0.715712,0.733922,0.752227,0.769878,0.786531,0.802158,0.81696,0.831319,0.845673,0.860365,0.875572,0.891267,0.907243,0.923171,0.938653,0.953313,0.966902,0.979412
0.522322,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.240539,1.196711,1.156777,1.12009,1.085783,1.052824,1.020201,0.987322,0.954189,0.921003,0.887909,0.855065,0.822688,0.792609,0.764758,0.739997,0.719128,0.702632,0.690549,0.682592,0.678316,0.677242,0.67886,0.682526,0.687388,0.692583,0.697529,0.701999,0.706054,0.709892,0.713669,0.717492,0.721532,0.726058,0.731279,0.737155,0.743322,0.749242,0.754428,0.758628,0.761886,0.764482,0.766805,0.769177,0.771705,0.774212,0.776302,0.777561,0.777795,0.777141,0.80381,0.786451,0.772582,0.761814,0.753348,0.746014,0.738577,0.730289,0.721121,0.711336,0.701207,0.691071,0.68134,0.672478,0.665022,0.659645,0.657103,0.658042,0.662812,0.671418,0.683545,0.69859,0.715712,0.733922,0.752227,0.769878,0.786531,0.802158,0.81696,0.831319,0.845673,0.860365,0.875572,0.891267,0.907243,0.923171,0.938653,0.953313,0.966902,0.979412,0.991137,1.00263,1.0145,1.027125,1.040439,1.053948,1.066943,1.078718,1.088685,1.096346
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.887909,0.855065,0.822688,0.792609,0.764758,0.739997,0.719128,0.702632,0.690549,0.682592,0.678316,0.677242,0.67886,0.682526,0.687388,0.692583,0.697529,0.701999,0.706054,0.709892,0.713669,0.717492,0.721532,0.726058,0.731279,0.737155,0.743322,0.749242,0.754428,0.758628,0.761886,0.764482,0.766805,0.769177,0.771705,0.774212,0.776302,0.777561,0.777795,0.777141,0.775958,0.774569,0.773066,0.771273,0.768853,0.765474,0.760976,0.755453,0.749165,0.742355,0.701207,0.691071,0.68134,0.672478,0.665022,0.659645,0.657103,0.658042,0.662812,0.671418,0.683545,0.69859,0.715712,0.733922,0.752227,0.769878,0.786531,0.802158,0.81696,0.831319,0.845673,0.860365,0.875572,0.891267,0.907243,0.923171,0.938653,0.953313,0.966902,0.979412,0.991137,1.00263,1.0145,1.027125,1.040439,1.053948,1.066943,1.078718,1.088685,1.096346,1.10128,1.103195,1.102015,1.097943,1.091462,1.083253,1.074036,1.064391,1.054624,1.044694
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.678316,0.677242,0.67886,0.682526,0.687388,0.692583,0.697529,0.701999,0.706054,0.709892,0.713669,0.717492,0.721532,0.726058,0.731279,0.737155,0.743322,0.749242,0.754428,0.758628,0.761886,0.764482,0.766805,0.769177,0.771705,0.774212,0.776302,0.777561,0.777795,0.777141,0.775958,0.774569,0.773066,0.771273,0.768853,0.765474,0.760976,0.755453,0.749165,0.742355,0.735122,0.727465,0.719434,0.711191,0.702921,0.694703,0.686542,0.678545,0.671074,0.664671,0.683545,0.69859,0.715712,0.733922,0.752227,0.769878,0.786531,0.802158,0.81696,0.831319,0.845673,0.860365,0.875572,0.891267,0.907243,0.923171,0.938653,0.953313,0.966902,0.979412,0.991137,1.00263,1.0145,1.027125,1.040439,1.053948,1.066943,1.078718,1.088685,1.096346,1.10128,1.103195,1.102015,1.097943,1.091462,1.083253,1.074036,1.064391,1.054624,1.044694,1.034272,1.022943,1.010411,0.99657,0.981526,0.965041,0.94842,0.932088,0.916605,0.902469
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.713669,0.717492,0.721532,0.726058,0.731279,0.737155,0.743322,0.749242,0.754428,0.758628,0.761886,0.764482,0.766805,0.769177,0.771705,0.774212,0.776302,0.777561,0.777795,0.777141,0.775958,0.774569,0.773066,0.771273,0.768853,0.765474,0.760976,0.755453,0.749165,0.742355,0.735122,0.727465,0.719434,0.711191,0.702921,0.694703,0.686542,0.678545,0.671074,0.664671,0.659782,0.656485,0.654447,0.653151,0.65224,0.651684,0.651687,0.652437,0.653935,0.656009,0.845673,0.860365,0.875572,0.891267,0.907243,0.923171,0.938653,0.953313,0.966902,0.979412,0.991137,1.00263,1.0145,1.027125,1.040439,1.053948,1.066943,1.078718,1.088685,1.096346,1.10128,1.103195,1.102015,1.097943,1.091462,1.083253,1.074036,1.064391,1.054624,1.044694,1.034272,1.022943,1.010411,0.99657,0.981526,0.965041,0.94842,0.932088,0.916605,0.902469,0.889947,0.879017,0.869435,0.860854,0.852939,0.845432,0.838157,0.831003,0.823896,0.816783
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.507234,0.525298,0.543424,0.761886,0.764482,0.766805,0.769177,0.771705,0.774212,0.776302,0.777561,0.777795,0.777141,0.775958,0.774569,0.773066,0.771273,0.768853,0.765474,0.760976,0.755453,0.749165,0.742355,0.735122,0.727465,0.719434,0.711191,0.702921,0.694703,0.686542,0.678545,0.671074,0.664671,0.659782,0.656485,0.654447,0.653151,0.65224,0.651684,0.651687,0.652437,0.653935,0.656009,0.658427,0.660981,0.663476,0.665661,0.667207,0.667812,0.667365,0.666021,0.664127,0.662057,0.991137,1.00263,1.0145,1.027125,1.040439,1.053948,1.066943,1.078718,1.088685,1.096346,1.10128,1.103195,1.102015,1.097943,1.091462,1.083253,1.074036,1.064391,1.054624,1.044694,1.034272,1.022943,1.010411,0.99657,0.981526,0.965041,0.94842,0.932088,0.916605,0.902469,0.889947,0.879017,0.869435,0.860854,0.852939,0.845432,0.838157,0.831003,0.823896,0.816783,0.809621,0.802379,0.795044,0.787621,0.780127,0.772583,0.765008,0.757413,0.749805,0.742191
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.507234,0.525298,0.543424,0.561599,0.5798,0.598018,0.616281,0.634705,0.653535,0.673132,0.693883,0.716089,0.739865,0.775958,0.774569,0.773066,0.771273,0.768853,0.765474,0.760976,0.755453,0.749165,0.742355,0.735122,0.727465,0.719434,0.711191,0.702921,0.694703,0.686542,0.678545,0.671074,0.664671,0.659782,0.656485,0.654447,0.653151,0.65224,0.651684,0.651687,0.652437,0.653935,0.656009,0.658427,0.660981,0.663476,0.665661,0.667207,0.667812,0.667365,0.666021,0.664127,0.662057,0.660096,0.658418,0.657125,0.656292,0.656058,0.656703,0.658633,0.662243,0.66775,0.675101,1.10128,1.103195,1.102015,1.097943,1.091462,1.083253,1.074036,1.064391,1.054624,1.044694,1.034272,1.022943,1.010411,0.99657,0.981526,0.965041,0.94842,0.932088,0.916605,0.902469,0.889947,0.879017,0.869435,0.860854,0.852939,0.845432,0.838157,0.831003,0.823896,0.816783,0.809621,0.802379,0.795044,0.787621,0.780127,0.772583,0.765008,0.757413,0.749805,0.742191,0.734575,0.726959,0.719347,0.711743,0.704151,0.696579,0.689043,0.681568,0.6742,0.668716
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.507234,0.525298,0.543424,0.561599,0.5798,0.598018,0.616281,0.634705,0.653535,0.673132,0.693883,0.716089,0.739865,0.765112,0.791545,0.818796,0.846573,0.874825,0.903774,0.933779,0.965089,0.997646,1.031065,0.735122,0.727465,0.719434,0.711191,0.702921,0.694703,0.686542,0.678545,0.671074,0.664671,0.659782,0.656485,0.654447,0.653151,0.65224,0.651684,0.651687,0.652437,0.653935,0.656009,0.658427,0.660981,0.663476,0.665661,0.667207,0.667812,0.667365,0.666021,0.664127,0.662057,0.660096,0.658418,0.657125,0.656292,0.656058,0.656703,0.658633,0.662243,0.66775,0.675101,0.683969,0.693861,0.704295,0.715006,0.726071,0.737838,0.750697,0.764832,0.780101,0.796122,1.034272,1.022943,1.010411,0.99657,0.981526,0.965041,0.94842,0.932088,0.916605,0.902469,0.889947,0.879017,0.869435,0.860854,0.852939,0.845432,0.838157,0.831003,0.823896,0.816783,0.809621,0.802379,0.795044,0.787621,0.780127,0.772583,0.765008,0.757413,0.749805,0.742191,0.734575,0.726959,0.719347,0.711743,0.704151,0.696579,0.689043,0.681568,0.6742,0.668716,0.664284,0.660845,0.658194,0.656016,0.653986,0.651881,0.649647,0.647364,0.645112,0.642864
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.507234,0.525298,0.543424,0.561599,0.5798,0.598018,0.616281,0.634705,0.653535,0.673132,0.693883,0.716089,0.739865,0.765112,0.791545,0.818796,0.846573,0.874825,0.903774,0.933779,0.965089,0.997646,1.031065,1.064808,1.098414,1.131661,1.164607,1.197491,1.230541,1.263773,1.296906,1.32946,1.36096,0.659782,0.656485,0.654447,0.653151,0.65224,0.651684,0.651687,0.652437,0.653935,0.656009,0.658427,0.660981,0.663476,0.665661,0.667207,0.667812,0.667365,0.666021,0.664127,0.662057,0.660096,0.658418,0.657125,0.656292,0.656058,0.656703,0.658633,0.662243,0.66775,0.675101,0.683969,0.693861,0.704295,0.715006,0.726071,0.737838,0.750697,0.764832,0.780101,0.796122,0.812514,0.829096,0.845886,0.86296,0.880354,0.898093,0.91626,0.934978,0.954328,0.974311,0.889947,0.879017,0.869435,0.860854,0.852939,0.845432,0.838157,0.831003,0.823896,0.816783,0.809621,0.802379,0.795044,0.787621,0.780127,0.772583,0.765008,0.757413,0.749805,0.742191,0.734575,0.726959,0.719347,0.711743,0.704151,0.696579,0.689043,0.681568,0.6742,0.668716,0.664284,0.660845,0.658194,0.656016,0.653986,0.651881,0.649647,0.647364,0.645112,0.642864,0.640534,0.638126,0.635847,0.634134,0.633528,0.634507,0.637327,0.64201,0.64844,0.656471
10,10,10,10,10,10,10,0.507234,0.525298,0.543424,0.561599,0.5798,0.598018,0.616281,0.634705,0.653535,0.673132,0.693883,0.716089,0.739865,0.765112,0.791545,0.818796,0.846573,0.874825,0.903774,0.933779,0.965089,0.997646,1.031065,1.064808,1.098414,1.131661,1.164607,1.197491,1.230541,1.263773,1.296906,1.32946,1.36096,1.391049,1.419474,1.446036,1.470609,1.493211,1.514036,1.533388,1.551535,1.568594,1.58454,0.658427,0.660981,0.663476,0.665661,0.667207,0.667812,0.667365,0.666021,0.664127,0.662057,0.660096,0.658418,0.657125,0.656292,0.656058,0.656703,0.658633,0.662243,0.66775,0.675101,0.683969,0.693861,0.704295,0.715006,0.726071,0.737838,0.750697,0.764832,0.780101,0.796122,0.812514,0.829096,0.845886,0.86296,0.880354,0.898093,0.91626,0.934978,0.954328,0.974311,0.994873,1.015913,1.037228,1.058476,1.07924,1.099219,1.11839,1.137017,1.155485,1.174086,0.809621,0.802379,0.795044,0.787621,0.780127,0.772583,0.765008,0.757413,0.749805,0.742191,0.734575,0.726959,0.719347,0.711743,0.704151,0.696579,0.689043,0.681568,0.6742,0.668716,0.664284,0.660845,0.658194,0.656016,0.653986,0.651881,0.649647,0.647364,0.645112,0.642864,0.640534,0.638126,0.635847,0.634134,0.633528,0.634507,0.637327,0.64201,0.64844,0.656471,0.665956,0.676697,0.688412,0.700733,0.713266,0.725737,0.738136,0.750768,0.764093,0.778431
